sweep_type,perturb_param,perturb_factor,scenario_id,scenario_name,seed,N,M,K,L_reg_slack,n_total,Q_condition_number,Q_eigenvalue_min,Q_eigenvalue_max,Q_eigenvalue_count_negative,energy_greedy,objective_raw_greedy,penE_onehot_greedy,penE_reg_greedy,penE_afford_greedy,penE_total_greedy,viol_onehot_y_greedy,viol_onehot_z_greedy,viol_reg_shortfall_greedy,viol_afford_greedy,chosen_premium_band_greedy,chosen_deductible_band_greedy,selected_features_count_greedy,selected_reg_features_count_greedy,onehot_ok_greedy,reg_satisfied_greedy,affordability_satisfied_greedy,is_feasible_greedy,energy_sa_best,objective_raw_sa_best,penE_onehot_sa,penE_reg_sa,penE_afford_sa,penE_total_sa,viol_onehot_y_sa,viol_onehot_z_sa,viol_reg_shortfall_sa,viol_afford_sa,chosen_premium_band_sa,chosen_deductible_band_sa,selected_features_count_sa,selected_reg_features_count_sa,onehot_ok_sa,reg_satisfied_sa,affordability_satisfied_sa,is_feasible_sa,greedy_runtime_sec,sa_runtime_sec,sa_best_found_at_step,sa_convergence_fraction,total_classical_runtime_sec,gap_greedy_to_sa_energy,gap_greedy_to_sa_raw,R_size,Rmin,lambda_risk,affordability_enabled,use_tight_regulation,scale_factor,A_onehot,B_reg,D_afford,qterm_total_greedy_signed,qterm_total_sa_signed,qterm_total_gurobi_signed,gurobi_ran,energy_gurobi,objective_raw_gurobi,penE_onehot_gurobi,penE_reg_gurobi,penE_afford_gurobi,penE_total_gurobi,viol_onehot_y_gurobi,viol_onehot_z_gurobi,viol_reg_shortfall_gurobi,viol_afford_gurobi,chosen_premium_band_gurobi,chosen_deductible_band_gurobi,selected_features_count_gurobi,selected_reg_features_count_gurobi,onehot_ok_gurobi,reg_satisfied_gurobi,affordability_satisfied_gurobi,is_feasible_gurobi,gurobi_status_code,gurobi_status_name,gurobi_mip_gap,gurobi_runtime_sec,gap_sa_to_gurobi_energy,gap_sa_to_gurobi_raw,gurobi_mode,gurobi_time_limit_used
baseline,,1.0,3,S3_tight_regulation,2005,200,4,5,5,214,23040536.200856403,-131221354.54024687,2848462399.888401,37,-1708373228.9209988,29596.68783089606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,26,26,1,1,1,1,-1708375046.9404044,27778.66842514525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,26,26,1,1,1,1,0.2770132999999999,27.8549471,926,0.02315,28.1319604,1818.0194056034088,1818.0194057508124,30,26,0.0,0,1,10.0,1261745.0706121337,2523490.141224267,0.0,-1708402825.6088288,-1708402825.6088288,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2006,200,4,5,5,214,23366795.342779905,-134541762.63307676,2920539820.233163,37,-1751603554.8603156,28652.999988250303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,27,27,1,1,1,1,-1751609070.850634,23137.00967009459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,26,26,1,1,1,1,0.2785498,27.4005127,1438,0.03595,27.6790625,5515.99031829834,5515.990318155713,30,26,0.0,0,1,10.0,1293672.236233607,2587344.472467214,0.0,-1751632207.8603036,-1751632207.8603036,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2007,200,4,5,5,214,23431210.98193936,-135273918.25802195,2936433049.369895,37,-1761135429.168815,28952.05140456492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,26,26,1,1,1,1,-1761140429.2003536,23952.019866053743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,26,26,1,1,1,1,0.3122104999999999,26.8974822,1206,0.03015,27.2096927,5000.031538724899,5000.031538511179,30,26,0.0,0,1,10.0,1300712.246100605,2601424.49220121,0.0,-1761164381.2202194,-1761164381.2202194,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2008,200,4,5,5,214,24294763.512334857,-145616471.17989457,3160942209.4397497,37,-1895787116.9510112,29588.409613677897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,26,26,1,1,1,1,-1895788341.969892,28363.39073290706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,26,26,1,1,1,1,0.2710165,27.6067157,2045,0.051125,27.877732200000004,1225.0188806056976,1225.0188807708364,30,26,0.0,0,1,10.0,1400160.0482722477,2800320.096544496,0.0,-1895816705.3606236,-1895816705.3606236,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2009,200,4,5,5,214,25052092.75077341,-137076170.75572753,2975554785.524333,37,-1784585264.7137885,42891.06828405194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,28,28,1,1,1,1,-1784593610.5821872,34545.19988502786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,26,26,1,1,1,1,0.2734887,27.810705,1163,0.029075,28.084193700000004,8345.868398666382,8345.868399024082,30,26,0.0,0,1,10.0,1318041.4739897123,2636082.947979425,0.0,-1784628155.7820709,-1784628155.7820709,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2000,300,4,5,6,315,111921989.63109876,-308109249.1161218,14583189984.63548,52,-6012042447.269782,41259.25513230136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,39,39,1,1,1,1,-6012046504.139537,37202.38537856273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,39,39,1,1,1,1,0.5471584,33.2648132,1932,0.0483,33.8119716,4056.86975479126,4056.869753738632,45,39,0.0,0,1,10.0,1975060.350369549,3950120.700739098,0.0,-6012083706.524907,-6012083706.524907,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2001,300,4,5,6,315,114136937.92096329,-314565648.82922894,14888778676.990211,52,-6138020223.43231,45850.36536590105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,39,39,1,1,1,1,-6138027825.696689,38248.10098788881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,39,39,1,1,1,1,0.5163464999999999,33.4372145,2448,0.0612,33.953561,7602.264378547668,7602.264378012245,45,39,0.0,0,1,10.0,2016447.4618257792,4032894.9236515583,0.0,-6138066073.797672,-6138066073.797672,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2002,300,4,5,6,315,127683765.94549005,-321581918.62784624,15220865865.568949,52,-6274920793.542521,51949.8314414818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,39,39,1,1,1,1,-6274927656.764847,45086.6091162084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,39,39,1,1,1,1,0.5768374999999999,34.2550624,1786,0.04465,34.8318999,6863.222325325012,6863.222325273404,45,39,0.0,0,1,10.0,2061423.3716734415,4122846.743346883,0.0,-6274972743.373957,-6274972743.373957,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2003,300,4,5,6,315,114026382.83299252,-303173638.4116642,14349579850.759342,52,-5915731046.870822,44260.468972385526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,39,39,1,1,1,1,-5915732655.448496,42651.89129697746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,39,39,1,1,1,1,0.5387024,33.4434462,1746,0.04365,33.982148599999995,1608.5776739120483,1608.5776754080653,45,39,0.0,0,1,10.0,1943421.5858540705,3886843.171708141,0.0,-5915775307.339789,-5915775307.339789,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2004,300,4,5,6,315,123318020.66942966,-308380561.29365224,14596031573.4659,52,-6017330209.769773,47585.68065670219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,39,39,1,1,1,1,-6017336464.140843,41331.30958504404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,39,39,1,1,1,1,0.5704503999999999,33.520050600000005,2405,0.060125,34.090501,6254.371070861816,6254.371071658155,45,39,0.0,0,1,10.0,1976799.5385842416,3953599.0771684833,0.0,-6017377795.450432,-6017377795.450432,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2005,300,4,5,6,315,113102207.1231119,-295420908.804976,13982633977.115513,52,-5764452748.535931,45004.87000313847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,39,39,1,1,1,1,-5764455443.856963,42309.54897059887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,39,39,1,1,1,1,0.5713474000000001,33.5323225,1977,0.049425,34.1036699,2695.321032524109,2695.3210325395994,45,39,0.0,0,1,10.0,1893724.6233265232,3787449.2466530474,0.0,-5764497753.405936,-5764497753.405936,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2006,300,4,5,6,315,117503170.10383868,-308671907.6939589,14609820496.698765,52,-6023019994.620732,42439.23447427296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,39,39,1,1,1,1,-6023023237.923642,39195.93156473107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,39,39,1,1,1,1,0.5538116,33.4267294,1867,0.046675,33.980541,3243.302909851074,3243.3029095418897,45,39,0.0,0,1,10.0,1978667.0282047307,3957334.056409461,0.0,-6023062433.855201,-6023062433.855201,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2007,300,4,5,6,315,119405634.52126268,-306549458.08219045,14509362390.05614,52,-5981605038.533486,42413.75193343205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,39,39,1,1,1,1,-5981608847.109599,38605.17582071023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,39,39,1,1,1,1,0.6114081,35.5680665,1401,0.035025,36.1794746,3808.576112747192,3808.576112721829,45,39,0.0,0,1,10.0,1965061.5809084813,3930123.1618169625,0.0,-5981647452.285417,-5981647452.285417,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2008,300,4,5,6,315,127338962.8431853,-312186673.13764215,14776179768.141788,52,-6091605175.627266,40734.51706511605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,39,39,1,1,1,1,-6091604987.097516,40923.04681509146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,39,39,1,1,1,1,0.5115795,33.466126700000004,1759,0.043975,33.97770620000001,-188.5297498703003,-188.52974997541605,45,39,0.0,0,1,10.0,2001197.7365782969,4002395.4731565937,0.0,-6091645910.144336,-6091645910.144336,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,3,S3_tight_regulation,2009,300,4,5,6,315,124386318.72016545,-312139555.5947154,14773947596.419266,52,-6090673686.675964,51985.42287594467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,39,39,1,1,1,1,-6090679586.040252,46086.05858913174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,39,39,1,1,1,1,0.5360218,34.082845199999994,2150,0.05375,34.618866999999995,5899.364287376404,5899.364286812932,45,39,0.0,0,1,10.0,2000895.4244739923,4001790.8489479846,0.0,-6090725672.098832,-6090725672.098832,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1000,20,4,5,2,31,181688.71757483608,-1084421.960188995,27137245.458405882,8,-1356187.8503304468,564.9121240416691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,1,1,1,1,-1356287.8503304468,464.91212404166913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,0.01664859999436885,20.079538799996953,155,0.003875,20.096187399991322,100.0,100.0,3,2,0.0,1,0,10.0,135675.27624544885,271350.5524908977,27135055.24908977,-1356752.7624544885,-1356752.7624544885,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1001,20,4,5,2,31,189605.9003632117,-902935.5107524502,22595199.42700582,8,-1126343.301704012,3341.384998974352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3,1,1,1,1,-1129404.7402950185,279.9464079677564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,0.016243999998550862,19.626930200029165,56,0.0014,19.643174200027715,3061.4385910064448,3061.4385910065957,3,2,0.0,1,0,10.0,112968.46867029861,225936.93734059721,22593693.73405972,-1129684.686702986,-1129684.686702986,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1002,20,4,5,2,31,123992.04598631636,-651344.5613891205,16295412.501132518,8,-814989.6753635337,-246.86431352228192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,-815210.919794118,-468.1087441067043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,2,1,1,1,1,0.015675799979362637,18.95873150002444,65,0.001625,18.974407300003804,221.24443058436736,221.2444305844224,3,2,0.0,1,0,10.0,81474.28110500115,162948.5622100023,16294856.22100023,-814742.8110500115,-814742.8110500115,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1003,20,4,5,2,31,61664.146079201266,-1333611.849023709,33352041.25806228,8,-1666045.2603259375,1400.4614093649625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,-1668256.2649873751,-810.5432520727998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,0.015084700018633157,19.50019049999537,214,0.00535,19.515275200014003,2211.0046614375897,2211.0046614377625,3,2,0.0,1,0,10.0,166744.57217353024,333489.1443470605,33348914.434706047,-1667445.7217353024,-1667445.7217353024,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1004,20,4,5,2,31,167372.2439222769,-1124990.667881282,28141167.684367348,8,-1406945.8272024295,-4.518351637427713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,1,1,1,1,-1407245.8272024295,-304.5183516374277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,0.019970100023783743,19.678399799973704,215,0.005375,19.698369899997488,300.0,300.0,3,2,0.0,1,0,10.0,140694.13088507918,281388.26177015837,28138826.177015837,-1406941.3088507918,-1406941.3088507918,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1005,20,4,5,2,31,93152.0006550071,-1293113.64697227,32354791.94955949,8,-1616338.3093041098,1252.4616438753992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,2,1,1,1,1,-1616438.3093041098,1152.4616438753992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,1,1,1,1,0.015123899967875332,18.979533199977595,62,0.00155,18.99465709994547,100.0,100.0,3,2,0.0,1,0,10.0,161759.07709479853,323518.15418959706,32351815.418959707,-1617590.7709479854,-1617590.7709479854,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1006,20,4,5,2,31,194522.93430094337,-949029.3079633961,23740745.59916703,8,-1185541.1859103532,1412.177344716445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,2,1,1,1,1,-1187379.2551258095,-425.8918707398266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,2,1,1,1,1,0.015600599988829345,19.372083099966403,121,0.003025,19.387683699955232,1838.0692154562566,1838.0692154562716,3,2,0.0,1,0,10.0,118695.33632550697,237390.67265101394,23739067.265101396,-1186953.3632550696,-1186953.3632550696,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1007,20,4,5,2,31,149271.237815727,-826518.267293748,20679898.53831485,8,-1034033.9113866765,-99.83674084709241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,-1034033.9113866765,-99.83674084709241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,1,1,1,1,0.01573169999755919,19.369673900015187,155,0.003875,19.385405600012746,0.0,0.0,3,2,0.0,1,0,10.0,103393.40746458294,206786.81492916588,20678681.492916588,-1033934.0746458294,-1033934.0746458294,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1008,20,4,5,2,31,72659.78898457398,-976434.5061760901,24435830.347684342,8,-1221185.9286075057,516.4343832258842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,1,1,1,1,-1221285.9286075057,416.4343832258842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,2,1,1,1,1,0.015569900046102703,19.852099500014447,97,0.002425,19.86766940006055,100.0,100.0,3,2,0.0,1,0,10.0,122170.23629907316,244340.47259814633,24434047.25981463,-1221702.3629907316,-1221702.3629907316,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1009,20,4,5,2,31,81017.39454306463,-949717.1839982616,23750883.17905225,8,-1187170.7458124144,289.42004697139896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,2,1,1,1,1,-1188458.243271514,-998.0774121283324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,2,1,1,1,1,0.018919800000730902,19.592817400000058,270,0.00675,19.61173720000079,1287.497459099628,1287.4974590997313,3,2,0.0,1,0,10.0,118746.01658593857,237492.03317187715,23749203.317187715,-1187460.1658593859,-1187460.1658593859,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1010,20,4,5,2,31,194484.0638266595,-1185701.304885133,29660238.34782594,8,-1483041.937820247,-158.54252857199936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,1,1,1,1,-1483141.937820247,-258.54252857199936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,1,1,1,1,0.01811529998667538,19.424878799996804,46,0.00115,19.44299409998348,100.0,100.0,3,2,0.0,1,0,10.0,148288.3395291675,296576.679058335,29657667.9058335,-1482883.395291675,-1482883.395291675,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1011,20,4,5,2,31,156095.8020424219,-1075767.0106704703,26908555.014596477,8,-1345064.828348279,255.13517678484686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,1,1,1,1,-1345792.1005377686,-472.1370127046148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,2,1,1,1,1,0.015880799968726933,19.659363400016446,47,0.001175,19.675244199985173,727.2721894895658,727.2721894894617,3,2,0.0,1,0,10.0,134531.9963525064,269063.9927050128,26906399.27050128,-1345319.9635250638,-1345319.9635250638,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1012,20,4,5,2,31,199359.1877811184,-1129031.5810185568,28256150.97289411,8,-1411600.7192397413,1088.88759818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,1,1,1,1,-1411600.7192397413,1088.88759818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,0.020942699979059398,21.346545900043566,119,0.002975,21.367488600022625,0.0,0.0,3,2,0.0,1,0,10.0,141268.96068379228,282537.92136758455,28253792.136758454,-1412689.6068379227,-1412689.6068379227,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1013,20,4,5,2,31,249805.36820600613,-1204403.0907534172,30131358.14278257,8,-1506021.248540038,414.58644417994583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,1,1,1,1,-1506321.248540038,114.58644417994583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,2,1,1,1,1,0.01818529999582097,20.256660100014415,76,0.0019,20.274845400010236,300.0,300.0,3,2,0.0,1,0,10.0,150643.5834984218,301287.1669968436,30128716.69968436,-1506435.834984218,-1506435.834984218,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1014,20,4,5,2,31,204699.06374563996,-964941.4519049402,24186654.339066472,8,-1205471.885158862,3773.555023831288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,1,1,1,1,-1205771.885158862,3473.555023831288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,2,1,1,1,1,0.01562919997377321,20.355363800015766,127,0.003175,20.37099299998954,300.0,300.0,3,2,0.0,1,0,10.0,120924.54401826931,241849.08803653863,24184908.803653862,-1209245.440182693,-1209245.440182693,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1015,20,4,5,2,31,193172.5829789757,-1096796.926023346,27450602.369232927,8,-1371236.161257156,1182.0854863114496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2,1,1,1,1,-1371336.161257156,1082.0854863114496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,1,1,1,1,0.015827700030058622,19.918824599997606,258,0.00645,19.934652300027665,100.0,100.0,3,2,0.0,1,0,10.0,137241.82467434675,274483.6493486935,27448364.93486935,-1372418.2467434674,-1372418.2467434674,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1016,20,4,5,2,31,77124.97227284359,-1096073.560744407,27411834.12178859,8,-1367780.5618353928,2699.5646679958727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,-1371353.3393612942,-873.2128579055662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,2,1,1,1,1,0.01712859998224303,20.6273257000139,146,0.00365,20.64445429999614,3572.7775259013288,3572.777525901439,3,2,0.0,1,0,10.0,137048.01265033885,274096.0253006777,27409602.530067768,-1370480.1265033884,-1370480.1265033884,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1017,20,4,5,2,31,97505.94582133395,-891753.3301152921,22312367.05887091,8,-1115505.5329455012,39.66658123040543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,1,1,1,1,-1115605.5329455012,-60.33341876959457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,0.020003899990115315,20.832480200042482,48,0.0012,20.852484100032598,100.0,100.0,3,2,0.0,1,0,10.0,111554.51995267314,223109.0399053463,22310903.99053463,-1115545.1995267314,-1115545.1995267314,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1018,20,4,5,2,31,138040.9171348463,-1396255.8643330967,34938008.284454286,8,-1745846.282382134,885.8398265416554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,1,1,1,1,-1745946.282382134,785.8398265416554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,2,1,1,1,1,0.017389299988280982,20.541006599960383,213,0.005325,20.558395899948664,100.0,100.0,3,2,0.0,1,0,10.0,174673.2122208676,349346.4244417352,34934642.44417352,-1746732.122208676,-1746732.122208676,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1019,20,4,5,2,31,96307.39834478006,-1075870.4016399083,26913296.946933188,8,-1344043.1464439358,1513.877965877563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,1,1,1,1,-1345791.1720111147,-234.1476013014369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,1,1,1,1,0.022602199984248728,21.086287799989805,74,0.00185,21.108889999974053,1748.0255671788473,1748.0255671789998,3,2,0.0,1,0,10.0,134555.70244098132,269111.40488196263,26911140.488196265,-1345557.024409813,-1345557.024409813,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1000,30,4,5,2,41,296766.1114481877,-2658256.275044866,44325343.46428599,9,-4429423.910022026,2632.3781194297853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3,1,1,1,1,-4429423.910022026,2632.3781194297853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,3,1,1,1,1,0.03006149997236207,20.151823199994396,108,0.0027,20.18188469996676,0.0,0.0,4,3,0.0,1,0,10.0,221602.8144070728,443205.6288141456,44320562.881414555,-4432056.2881414555,-4432056.2881414555,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1001,30,4,5,2,41,327490.5192000894,-2341015.5438054698,39026810.756271504,9,-3900008.7598213735,2274.1104594357093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3,1,1,1,1,-3901588.00944241,694.8608383993719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,1,1,1,1,0.02421850000973791,20.059240899980068,104,0.0026,20.083459399989806,1579.2496210364625,1579.2496210363374,4,3,0.0,1,0,10.0,195114.14351404045,390228.2870280809,39022828.70280809,-3902282.870280809,-3902282.870280809,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1002,30,4,5,2,41,285700.38414935645,-1929428.861909716,32166220.090724897,10,-3215822.3063293546,504.8915981994794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,3,1,1,1,1,-3215901.0618987703,426.1360287839018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,1,1,1,1,0.02250580000691116,19.519893200020306,148,0.0037,19.542399000027217,78.75556941563264,78.75556941557761,5,3,0.0,1,0,10.0,160816.35989637772,321632.71979275544,32163271.979275543,-3216327.197927554,-3216327.197927554,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1003,30,4,5,2,41,371434.6895608887,-2688804.3530639177,44824007.092212036,10,-4478979.831226627,2935.3044614537857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,3,1,1,1,1,-4480170.149122939,1744.9865651421005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,3,1,1,1,1,0.02157959999749437,19.449097000004258,210,0.00525,19.470676600001752,1190.3178963121027,1190.3178963116852,5,3,0.0,1,0,10.0,224095.75678440408,448191.51356880815,44819151.356880814,-4481915.135688081,-4481915.135688081,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,,1.0,4,S4_affordability,1004,30,4,5,2,41,374112.58245409414,-2782569.1223272537,46389533.88599025,10,-4636079.877874318,2364.3434903345847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,3,1,1,1,1,-4636379.877874318,2064.3434903345847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,1,1,1,1,0.023442499979864806,19.424685800040606,110,0.00275,19.44812830002047,300.0,300.0,5,3,0.0,1,0,10.0,231922.21106823266,463844.4221364653,46384442.21364653,-4638444.221364653,-4638444.221364653,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
